4.0,2.1820596657418427,-3.0674231852580962,-0.25344419900715115,-0.22501721375431916,0.30414213527256961,-1.439343168997288,0.26448568700345237,-0.77985580331514393,-0.70007465404670721,0.2670287902487205,-0.45060620813954794,0.46147597764581122
4.0,1.6515206480468252,-3.5768411803643967,-0.59716731642068477,-0.2720490040875031,0.45481155303274251,-1.3051459287205647,0.42356890026337174,-0.72844854339132936,-0.71653486175622449,0.30812219770760613,-0.47828496726468478,0.53289917880367188
4.0,2.0950496688863178,-3.1450382125235277,-0.30478726124659322,-0.22811585417672128,0.32867406613243666,-1.4258613717858066,0.28022292145914296,-0.78198306297432707,-0.71049456560616064,0.27308127037604818,-0.45598459536380903,0.47496594123674779
4.0,1.0557876678804463,-4.247082826949466,-1.0647695018929186,-0.39661381700404064,0.65898049105548739,-0.92292434557864045,0.9440213590945562,-0.26600977032700718,-0.37167489798567283,0.54070814835169656,-0.42521377257324811,0.54128527653310055
4.0,1.3141195496541811,-3.9445936509438044,-0.85170673996009172,-0.33125796922366829,0.57052402824166237,-1.113545983009528,0.67346741648629704,-0.52946431497175883,-0.58728702576511171,0.39372680271262717,-0.47280561174578667,0.54935173823065875
4.0,1.9994292584984197,-3.233000008949944,-0.36299996327778339,-0.23293718226338062,0.35606326738516336,-1.4079745037105991,0.30007983989726478,-0.78222305458477026,-0.72070324386698936,0.27898777458045659,-0.46124772589277246,0.48973071901317566
4.0,1.5040395928050243,-3.733077958168046,-0.70545229479808746,-0.29552226235940382,0.50344833463947525,-1.2320966288152144,0.5171717827624509,-0.66106651157644869,-0.67863557624909132,0.33509904560375176,-0.48054188648812957,0.54504185063218891
4.0,1.7785184259109372,-3.4474860791722346,-0.50779620980041784,-0.25459458968458398,0.41677603635066768,-1.3531461345294673,0.36388462067523386,-0.76322576086033433,-0.72948108253578581,0.29371972189998158,-0.47318082153055258,0.5185036962965921
4.0,1.8933253897616451,-3.334061370659962,-0.42983145698866998,-0.24021559783975341,0.38664641930409277,-1.3840111518177498,0.32603605563616567,-0.778749568613059,-0.72941901941982967,0.28504887820044189,-0.4663944669261737,0.50551551002629402
5.0,1.9142592852531408,-1.6712015071125765,-1.1283673972468238,-0.99430965927115411,1.0999346779236716,-0.76040601988329348,0.13254796540578775,-0.84635582738065995,-0.14951047577005444,0.04904380348678352,0.057248956318821688,0.075666987112770576
5.0,1.43267716678362,-1.7998567450347591,-1.4515491539998246,-1.0707748358110518,1.2949691792441373,-0.83845536349064498,0.36919091005804405,-0.84694552807250734,-0.12483007270868501,0.17527560519322738,-0.029250098493947652,0.14968481342401543
5.0,0.90546883459138161,-2.0415550312072681,-1.835666033549366,-1.1828136602104962,1.4993650748511269,-0.83391967886393314,0.72263382097691375,-0.73568137424539137,0.0031872360162480845,0.33586319934647413,-0.12364424253108978,0.20008677664425037
5.0,1.2707824062919586,-1.8479970947416848,-1.5629922468691118,-1.104345263397962,1.3647425806402922,-0.86073378154703262,0.46717090983906961,-0.83257048823277557,-0.10538838211175382,0.22668915429074771,-0.063738452145017874,0.17581730545379257
5.0,0.82159151571302447,-2.1755551157806221,-1.9229569687231427,-1.2088852994402695,1.4756835128447436,-0.77971787995605579,0.75698924101335463,-0.68044558350168649,0.070984321653084492,0.35775227606638821,-0.084401726580319691,0.19480852254452477
5.0,1.089336141327468,-1.9175244745691289,-1.6925222900545063,-1.1441682783338869,1.440127143552113,-0.87081666969205684,0.5885852550765398,-0.80135230102350707,-0.068917713706046602,0.28474151978397849,-0.10139134409588144,0.19865617135110772
5.0,1.812085379319085,-1.698226831057474,-1.1960222746408626,-1.0073143786859919,1.1392063265710561,-0.7769683193800534,0.17576476587411119,-0.85075009638857746,-0.14726083067556334,0.072514206115870228,0.041523393764630032,0.089985581216145499
5.0,1.6997248351818626,-1.7283538886746197,-1.2711496010866312,-1.0235435763072218,1.1833732444476102,-0.79525395104919716,0.22744790192863149,-0.85339855072990889,-0.14299026993427252,0.10006828703434824,0.022567626148716172,0.10673456129468428
5.0,1.5744939893672705,-1.7615663690651169,-1.3553676177572225,-1.0443703023724233,1.2348053665480703,-0.81577893337096219,0.29073064421899364,-0.85257177157284458,-0.1362615998546394,0.13367974388814402,-0.00072164691376257369,0.12641844766925803
